timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1418918685079,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-1,text,false,927,3,3,0
1418918686829,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-2,text,false,927,3,3,0
1418918690348,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-4,text,false,927,4,4,0
1418918690727,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-3,text,false,927,4,4,0
1418918699649,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-2,text,false,927,6,6,0
1418918700716,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-6,text,false,927,6,6,0
1418918702804,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-6,text,false,927,6,6,0
1418918703069,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-3,text,false,927,6,6,0
1418918706184,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-5,text,false,927,7,7,0
1418918709490,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-6,text,false,927,7,7,0
1418918710862,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-5,text,false,927,7,7,0
1418918712062,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-3,text,false,927,8,8,0
1418918718664,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-7,text,false,927,9,9,0
1418918718905,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-2,text,false,927,9,9,0
1418918719258,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-5,text,false,927,9,9,0
1418918720645,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-5,text,false,927,9,9,0
1418918721011,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-4,text,false,927,9,9,0
1418918723099,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-3,text,false,927,9,9,0
1418918723303,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-5,text,false,927,9,9,0
1418918727437,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-6,text,false,927,10,10,0
1418918728491,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-3,text,false,927,9,9,0
1418918728913,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-7,text,false,927,8,8,0
1418918731781,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-4,text,false,927,7,7,0
1418918732843,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-1,text,false,927,6,6,0
1418918734403,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-8,text,false,927,5,5,0
1418918736306,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-5,text,false,927,4,4,0
1418918738422,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-10,text,false,927,3,3,0
1418918742858,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-9,text,false,927,2,2,0
1418918756562,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-2,text,false,927,1,1,0
1418918871812,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-1,text,false,927,2,2,0
1418918873956,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-2,text,false,927,3,3,0
1418918875038,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-1,text,false,927,3,3,0
1418918882385,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-4,text,false,927,4,4,0
1418918886206,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-3,text,false,927,4,4,0
1418918889006,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-2,text,false,927,3,3,0
1418918892283,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-4,text,false,927,2,2,0
1418918895743,0,HTTP Request,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in authority at index 7: http://<EOF>/<EOF>,Thread Group 1-1,text,false,927,1,1,0
1418919004331,2455,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511377,2,2,274
1418919014329,3643,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,4,4,44
1418919014639,5065,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,4,4,73
1418919017270,4616,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511381,4,4,105
1418919021265,4133,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,5,5,45
1418919020428,5071,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,5,5,57
1418919027764,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-4,text,false,1919,5,5,0
1418919026155,4320,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,6,6,88
1418919030580,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-1,text,false,1919,6,6,0
1418919029666,2892,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,6,6,54
1418919031144,3666,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511377,7,7,215
1418919035175,2341,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511480,7,7,3
1418919034513,4635,HTTP Request,200,OK,Thread Group 1-7,bin,true,5511381,7,7,107
1418919043980,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-1,text,false,1919,8,8,0
1418919043271,2884,HTTP Request,200,OK,Thread Group 1-6,bin,true,5511381,9,9,42
1418919048332,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-2,text,false,1919,9,9,0
1418919050980,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-7,text,false,1919,9,9,0
1418919048671,2449,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511381,9,9,43
1418919051585,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-3,text,false,1919,9,9,0
1418919049666,3044,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,10,10,43
1418919054194,4729,HTTP Request,200,OK,Thread Group 1-10,bin,true,5511381,10,10,44
1418919054344,5313,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,10,10,42
1418919056897,6431,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,10,10,71
1418919063712,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-4,text,false,1919,10,10,0
1418919057938,7041,HTTP Request,200,OK,Thread Group 1-8,bin,true,5511381,10,10,168
1418919060290,6587,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,10,10,127
1418919060759,6715,HTTP Request,200,OK,Thread Group 1-10,bin,true,5511381,10,10,77
1418919063238,5349,HTTP Request,200,OK,Thread Group 1-7,bin,true,5511381,10,10,131
1418919063319,5278,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,10,10,110
1418919068287,2152,HTTP Request,200,OK,Thread Group 1-9,bin,true,5511381,10,10,371
1418919072668,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-1,text,false,1919,10,10,0
1418919074002,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-6,text,false,1919,10,10,0
1418919072458,1639,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,10,10,19
1418919075654,1649,HTTP Request,200,OK,Thread Group 1-6,bin,true,5511381,10,10,37
1418919081187,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-7,text,false,1919,10,10,0
1418919084276,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-5,text,false,1919,10,10,0
1418919084284,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-10,text,false,1919,10,10,0
1418919083253,1612,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,10,10,36
1418919085712,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-8,text,false,1919,10,10,0
1418919086634,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-9,text,false,1919,10,10,0
1418919085338,1535,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511381,10,10,37
1418919092087,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-2,text,false,1919,10,10,0
1418919090668,2302,HTTP Request,200,OK,Thread Group 1-8,bin,true,5511381,10,10,37
1418919099323,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-1,text,false,1919,10,10,0
1418919099393,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-6,text,false,1919,10,10,0
1418919100967,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-3,text,false,1919,10,10,0
1418919102625,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-4,text,false,1919,10,10,0
1418919104845,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-8,text,false,1919,10,10,0
1418919101325,5235,HTTP Request,200,OK,Thread Group 1-9,bin,true,5511381,10,10,77
1418919101654,6049,HTTP Request,200,OK,Thread Group 1-10,bin,true,5511377,10,10,235
1418919101810,6271,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,10,10,48
1418919106901,5428,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,10,10,145
1418919108058,4583,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,10,10,120
1418919113848,2065,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,10,10,39
1418919114543,3904,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511377,10,10,213
1418919118695,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-5,text,false,1919,10,10,0
1418919115668,3667,HTTP Request,200,OK,Thread Group 1-7,bin,true,5511381,10,10,73
1418919116353,3314,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,10,10,39
1418919120673,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-10,text,false,1919,10,10,0
1418919121517,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-2,text,false,1919,10,10,0
1418919119973,1694,HTTP Request,200,OK,Thread Group 1-6,bin,true,5511381,10,10,35
1418919126611,1695,HTTP Request,200,OK,Thread Group 1-8,bin,true,5511381,10,10,36
1418919128494,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-1,text,false,1919,10,10,0
1418919131083,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-3,text,false,1919,10,10,0
1418919131256,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-4,text,false,1919,10,10,0
1418919131915,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-9,text,false,1919,10,10,0
1418919131174,1621,HTTP Request,200,OK,Thread Group 1-8,bin,true,5511381,10,10,21
1418919134113,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-7,text,false,1919,10,10,0
1418919133442,2046,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,10,10,43
1418919134357,2607,HTTP Request,200,OK,Thread Group 1-10,bin,true,5511381,10,10,43
1418919135634,2290,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511377,10,10,211
1418919144575,1652,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,10,10,36
1418919147489,238,HTTP Request,200,OK,Thread Group 1-4,bin,true,1748222,10,10,3
1418919147935,294,HTTP Request,200,OK,Thread Group 1-7,bin,true,2485949,10,10,5
1418919146663,2025,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,10,10,36
1418919149238,176,HTTP Request,200,OK,Thread Group 1-9,bin,true,1748222,10,10,3
1418919150351,1800,HTTP Request,200,OK,Thread Group 1-9,bin,true,5511377,10,10,191
1418919153048,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-6,text,false,1919,10,10,0
1418919157011,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-5,text,false,1919,10,10,0
1418919157424,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-2,text,false,1919,10,10,0
1418919159853,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-8,text,false,1919,10,10,0
1418919160584,192,HTTP Request,200,OK,Thread Group 1-2,bin,true,1748222,10,10,4
1418919162622,1665,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511381,10,10,37
1418919165907,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-3,text,false,1919,10,10,0
1418919167153,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-1,text,false,1919,10,10,0
1418919168765,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-10,text,false,1919,10,10,0
1418919167224,2558,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,10,10,50
1418919167613,2459,HTTP Request,200,OK,Thread Group 1-7,bin,true,5511381,10,10,43
1418919171384,21,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-7,text,false,2741,10,10,7
1418919170885,537,HTTP Request,200,OK,Thread Group 1-8,bin,true,5511480,10,10,4
1418919171851,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-9,text,false,1919,10,10,0
1418919172632,1945,HTTP Request,200,OK,Thread Group 1-6,bin,true,5511381,10,10,40
1418919174983,275,HTTP Request,200,OK,Thread Group 1-1,bin,true,1748222,10,10,4
1418919177704,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-4,text,false,1919,10,10,0
1418919176624,1563,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,10,10,35
1418919182316,11,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-1,text,false,2741,10,10,4
1418919183358,305,HTTP Request,200,OK,Thread Group 1-7,bin,true,2485949,10,10,3
1418919181840,2188,HTTP Request,200,OK,Thread Group 1-8,bin,true,5511381,10,10,35
1418919184673,4,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-4,text,false,2531,10,10,3
1418919185935,1651,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,10,10,41
1418919187659,1503,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511381,10,10,34
1418919189446,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-2,text,false,1919,10,10,0
1418919191407,254,HTTP Request,200,OK,Thread Group 1-10,bin,true,2485949,10,10,2
1418919192090,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-6,text,false,1919,10,10,0
1418919192086,5,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-9,text,false,2534,10,10,4
1418919192373,8,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-7,text,false,2751,10,10,3
1418919192399,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-5,text,false,1919,10,10,0
1418919197028,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-8,text,false,1919,10,10,0
1418919199541,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-1,text,false,1919,10,10,0
1418919200818,18,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-9,text,false,2741,10,10,3
1418919200899,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-3,text,false,1919,10,10,0
1418919198631,3264,HTTP Request,200,OK,Thread Group 1-10,bin,true,5511381,10,10,42
1418919198971,2945,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,10,10,43
1418919201307,1907,HTTP Request,200,OK,Thread Group 1-6,bin,true,5511381,10,10,75
1418919204328,4,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-8,text,false,2534,10,10,3
1418919206961,10,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-8,text,false,2741,10,10,3
1418919205975,1554,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511381,10,10,35
1418919208902,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-5,text,false,1919,10,10,0
1418919211290,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-10,text,false,1919,10,10,0
1418919210907,839,HTTP Request,200,OK,Thread Group 1-7,bin,true,5511480,10,10,3
1418919211813,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-6,text,false,1919,10,10,0
1418919213365,12,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-10,text,false,2751,10,10,3
1418919210666,4266,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,10,10,34
1418919212298,3267,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,10,10,55
1418919211976,3590,HTTP Request,200,OK,Thread Group 1-7,bin,true,5511381,10,10,35
1418919215789,2144,HTTP Request,200,OK,Thread Group 1-6,bin,true,5511381,10,10,34
1418919218530,3,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-5,text,false,2531,10,10,2
1418919220683,18,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-5,text,false,2747,10,10,4
1418919216841,4396,HTTP Request,200,OK,Thread Group 1-8,bin,true,5511381,10,10,42
1418919217928,4392,HTTP Request,200,OK,Thread Group 1-9,bin,true,5511381,10,10,59
1418919219486,3541,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,10,10,112
1418919228046,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-8,text,false,1919,10,10,0
1418919228203,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-7,text,false,1919,10,10,0
1418919228638,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-4,text,false,1919,10,10,0
1418919226624,2508,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,10,10,34
1418919227519,2958,HTTP Request,200,OK,Thread Group 1-10,bin,true,5511381,10,10,48
1418919229457,1399,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511480,10,10,2
1418919232741,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-2,text,false,1919,10,10,0
1418919232008,1650,HTTP Request,200,OK,Thread Group 1-10,bin,true,5511381,10,10,18
1418919234113,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-1,text,false,1919,10,10,0
1418919234778,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-9,text,false,1919,10,10,0
1418919236776,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-6,text,false,1919,10,10,0
1418919239229,15,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-4,text,false,2747,10,10,3
1418919235977,3290,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,10,10,44
1418919236142,3511,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,10,10,40
1418919239930,8,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-7,text,false,2747,10,10,3
1418919237691,3181,HTTP Request,200,OK,Thread Group 1-10,bin,true,5511381,10,10,46
1418919240528,2285,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511377,10,10,221
1418919242679,2216,HTTP Request,200,OK,Thread Group 1-9,bin,true,5511381,10,10,61
1418919245839,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-5,text,false,1919,10,10,0
1418919244903,2218,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511381,10,10,34
1418919249416,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-10,text,false,1919,10,10,0
1418919249637,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-2,text,false,1919,10,10,0
1418919246227,4714,HTTP Request,200,OK,Thread Group 1-6,bin,true,5511381,10,10,51
1418919246271,4767,HTTP Request,200,OK,Thread Group 1-8,bin,true,5511381,10,10,69
1418919246189,4851,HTTP Request,200,OK,Thread Group 1-7,bin,true,5511381,10,10,41
1418919250278,2267,HTTP Request,200,OK,Thread Group 1-10,bin,true,5511377,10,10,313
1418919253138,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-3,text,false,1919,10,10,0
1418919253716,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-4,text,false,1919,10,10,0
1418919254894,615,HTTP Request,200,OK,Thread Group 1-4,bin,true,5511480,10,10,3
1418919257265,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-6,text,false,1919,10,10,0
1418919255140,2457,HTTP Request,200,OK,Thread Group 1-1,bin,true,5511381,10,10,51
1418919258471,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-9,text,false,1919,10,10,0
1418919259491,2197,HTTP Request,200,OK,Thread Group 1-2,bin,true,5511381,10,10,34
1418919261493,783,HTTP Request,200,OK,Thread Group 1-3,bin,true,2485949,10,10,3
1418919260109,2484,HTTP Request,200,OK,Thread Group 1-5,bin,true,5511381,10,10,68
1418919265064,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-10,text,false,1919,10,10,0
1418919265592,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: The target server failed to respond,Thread Group 1-8,text,false,1919,10,10,0
1418919266561,684,HTTP Request,200,OK,Thread Group 1-3,bin,true,5511480,10,10,2
